link,title,abstract,tag,author,keyword
https://pubmed.ncbi.nlm.nih.gov/34580296/,Virus detection via programmable Type III-A CRISPR-Cas systems,"Among the currently available virus detection assays, those based on the programmable CRISPR-Cas enzymes have the advantage of rapid reporting and high sensitivity without the requirement of thermocyclers. Type III-A CRISPR-Cas system is a multi-component and multipronged immune effector, activated by viral RNA that previously has not been repurposed for disease detection owing in part to the complex enzyme reconstitution process and functionality. Here, we describe the construction and application of a virus detection method, based on an in vivo-reconstituted Type III-A CRISPR-Cas system. This system harnesses both RNA- and transcription-activated dual nucleic acid cleavage activities as well as internal signal amplification that allow virus detection with high sensitivity and at multiple settings. We demonstrate the use of the Type III-A system-based method in detection of SARS-CoV-2 that reached 2000 copies/μl sensitivity in amplification-free and 60 copies/μl sensitivity via isothermal amplification within 30 min and diagnosed SARS-CoV-2-infected patients in both settings. The high sensitivity, flexible reaction conditions, and the small molecular-driven amplification make the Type III-A system a potentially unique nucleic acid detection method with broad applications.",,Sagar Sridhara;Hemant N Goswami;Charlisa Whyms;Jonathan H Dennis;Hong Li,covid-19
https://pubmed.ncbi.nlm.nih.gov/14624166/,Twenty-four hour ambulatory blood pressure monitoring pattern of resistant hypertension,"Objective: Ambulatory blood pressure monitoring (ABPM) is a tool to diagnose resistant hypertension (RH). The objective of this study is to describe the pattern of 24-h ABPM in patients using at least three anti hypertensive drugs without blood pressure (BP) control, classifying them as true RH or white-coat RH.",,Elizabeth S Muxfeldt;Katia V Bloch;Armando R Nogueira;Gil F Salles,hypertension
https://pubmed.ncbi.nlm.nih.gov/19644333/,Spine deformities in rare congenital syndromes: clinical issues,Study design: A focused review of the literature with regard to the important system abnormalities of patients with spinal deformities associated with exotic congenital syndromes with additional data from the author's own experience in assessment of patients with rare syndromes treated for thoracic insufficiency syndrome.,,Robert M Campbell Jr,chest
https://pubmed.ncbi.nlm.nih.gov/33666147/,Lessons learned 1 year after SARS-CoV-2 emergence leading to COVID-19 pandemic,"Without modern medical management and vaccines, the severity of the Coronavirus Disease 2019 (COVID-19) pandemic caused by severe acute respiratory syndrome (SARS) coronavirus 2 (SARS-CoV-2) might approach the magnitude of 1894-plague (12 million deaths) and 1918-A(H1N1) influenza (50 million deaths) pandemics. The COVID-19 pandemic was heralded by the 2003 SARS epidemic which led to the discovery of human and civet SARS-CoV-1, bat SARS-related-CoVs, Middle East respiratory syndrome (MERS)-related bat CoV HKU4 and HKU5, and other novel animal coronaviruses. The suspected animal-to-human jumping of 4 betacoronaviruses including the human coronaviruses OC43(1890), SARS-CoV-1(2003), MERS-CoV(2012), and SARS-CoV-2(2019) indicates their significant pandemic potential. The presence of a large reservoir of coronaviruses in bats and other wild mammals, culture of mixing and selling them in urban markets with suboptimal hygiene, habit of eating exotic mammals in highly populated areas, and the rapid and frequent air travels from these areas are perfect ingredients for brewing rapidly exploding epidemics. The possibility of emergence of a hypothetical SARS-CoV-3 or other novel viruses from animals or laboratories, and therefore needs for global preparedness should not be ignored. We reviewed representative publications on the epidemiology, virology, clinical manifestations, pathology, laboratory diagnostics, treatment, vaccination, and infection control of COVID-19 as of 20 January 2021, which is 1 year after person-to-person transmission of SARS-CoV-2 was announced. The difficulties of mass testing, labour-intensive contact tracing, importance of compliance to universal masking, low efficacy of antiviral treatment for severe disease, possibilities of vaccine or antiviral-resistant virus variants and SARS-CoV-2 becoming another common cold coronavirus are discussed.",COVID-19; Coronavirus; Diagnostics; Pandemic; Pathogenesis; SARS-CoV-2; Treatment; Vaccines.,Kelvin Kai-Wang To;Siddharth Sridhar;Kelvin Hei-Yeung Chiu;Derek Ling-Lung Hung;Xin Li;Ivan Fan-Ngai Hung;Anthony Raymond Tam;Tom Wai-Hin Chung;Jasper Fuk-Woo Chan;Anna Jian-Xia Zhang;Vincent Chi-Chung Cheng;Kwok-Yung Yuen,covid-19
https://pubmed.ncbi.nlm.nih.gov/7938994/,[Definition of arterial hypertension],"Recent publication of several consensus by well-known international experts in the field of high blood pressure gives us the opportunity to update the definition of hypertension. For the first time, systolic blood pressure is taken into account to define hypertensives. Ambulatory blood pressure monitoring has been recently developed for the evaluation and treatment of hypertensive patients. Due to the absence of world-wide recognized normative data and the lack of prospective studies assessing the superiority of ambulatory blood pressure monitoring over casual blood pressure measurement for the prediction of cardiovascular events, the use of this new technique is to be restricted to a limited number of hypertensive patients.",,J P Degaute,hypertension
https://pubmed.ncbi.nlm.nih.gov/487618/,Plasma dopamine-beta-hydroxylase activity and blood pressure variability in hypertensive man,"It has been proposed that measurements of plasma dopamine-beta-hydroxylase (DBH) may allow for assessmetn of adrenergic tone and may elucidate a possible neurogenic contribution to essential hypertension. We performed a series of measurements of DBH in fifty-seven normotensive and fifty hypertensive black and white men in order (1) to compare DBH to selected blood pressure patterns and (2) to evalutate the influence of salt intake, posture and race on plasma DBH. Plasma DBH, measured on unrestricted salt intake with subjects supine, was 42 +/- 4 Units/L in white normotensives, greater (P less than 0.05) than black normotensives (26 +/- 6 Units/L). White hypertensives had greater plasma concentrations of DBH than black (35 +/- 3 VS. 24 +/- 5, P less than 0.05). Normotensives did not differ from hypertensives. Dietary salt restriction and upright ambulation increased plasma DBH activity in hypertensives. Although DBH did not correlate directly with blood pressure, high DBH values were associated with lability of blood pressure in hypertensives but not in normotensives. There are two possible explanations for our results: (1) multiple factors influence plasma DBH activity and plasma levels reflect more than adrenergic function, or (2) essential hypertension is a multifactorial disease and excess sympathetic neuronal activity alone is not sufficient to produce sustained hypertension.",,S B Levy;R F Frigon;R A Stone,hypertension
https://pubmed.ncbi.nlm.nih.gov/34166701/,Comparison of SARS-CoV-2 N gene real-time RT-PCR targets and commercially available mastermixes,"Background: This study aimed to evaluate the impact of four different reverse transcription quantitative PCR (RT-qPCR) master mixes on the performance of SARS-CoV-2 diagnostic PCRs using three primer/probe assays targeting the N gene (A, B and C). The dynamic range and lowest detected quantity was determined using a SARS-CoV-2 partial N gene RNA transcript dilution series (100,000-1 copy/μl) and verified using 72 nose and throat swabs, 29 of which tested positive for SARS-CoV-2 RNA.",Mastermix; N gene; SARS-CoV-2 RT-PCR.,Julianne R Brown;Denise M O'Sullivan;Divya Shah;Laura Atkinson;Rui P A Pereira;Alexandra S Whale;Eloise J Busby;Jim F Huggett;Kathryn Harris,covid-19
https://pubmed.ncbi.nlm.nih.gov/8562277/,[The cost/benefit of antihypertensive therapy],"The prevalence of arterial hypertension is very high in the general population, ranging from 10% in people between 20 and 30 years of age to more than 50% in the elderly. However the great majority of hypertensive subjects belong to the mild hypertension range and are at relatively low risk for cerebrovascular and cardiac events. As it is impossible at the present time to identify subjects who are particularly inclined to develop complications, all hypertensives are put under treatment in the attempt to avoid a few events in a very vast population. This implies that enormous health care resources have to be allocated. In the present article a number of economic evaluation techniques of hypertension are reviewed with special focus on methods combining quantity and quality of life.",,A C Pessina,hypertension
https://pubmed.ncbi.nlm.nih.gov/20667924/,Giant-cell anaplastic carcinoma with osteoclastic giant cells of the chest cavity: a distinctive form of thymic carcinoma?,"Here, the authors describe a case of giant-cell anaplastic carcinoma with osteoclastic giant cells of the chest cavity-which could be a distinctive form of thymic carcinoma-which expressed CD5 and CD45. To the authors' knowledge, there has been no previous report on this subject. A 62-year-old woman presented with continuous pain in the left back associated with coughing and shortness of breath for more than 2 months prior to referral to the hospital. Palliative resection of a mediastinal tumor was performed. During the operation, it was found that the mass occupied most of the chest invading the chest wall, aorta, vena cava, and lung tissue. The patient soon died from diabetic complications in spite of anti-infection treatment. The tumor was composed of large areas of necrosis and anaplastic neoplastic giant cells with high mitotic activity, and osteoclast-like cells; there was marked inflammatory cell infiltration. The anaplastic neoplastic giant cells were immunoreactive for CKpan, CD5, CD45, VIM, and p53. Approximately 50% to 60% of the tumor cells showed immunoreactivity for Ki-67. In situ hybridization for Epstein-Barr virus-encoded RNA was negative for tumor cells and nonneoplastic osteoclastic giant cells. Because this tumor is very rare, extensive clinical, radiological, and morphological examinations as well as immunohistochemical studies are essential to make the diagnosis.",,Zhi-yi Zhou;Rong-chao Sun;Guo-yi Yang;Shu-dong Yang;Min-hong Yu;Jia-bei Liang,chest
https://pubmed.ncbi.nlm.nih.gov/17308961/,"Transient gestational diabetes insipidus diagnosed in successive pregnancies: review of pathophysiology, diagnosis, treatment, and management of delivery","Gestational diabetes insipidus (GDI) is a rare disorder characterised by polyuria, polydypsia, and excessive thirst usually manifesting in the third trimester of pregnancy. The etiology is thought to depend on excessive vasopressinase activity, a placental enzyme that degrades arginine-vasopressin (AVP), but not 1-deamino-8-D: -arginine vasopressin (dDAVP), which is a synthetic form. This is a transient syndrome and may be associated with acute fatty liver of pregnancy and preeclampsia. The use of dDAVP in symptomatic cases has been proven as a safe method for both the mother and the fetus during the pregnancy. We report a case of recurrent gestational diabetes insipidus in successive pregnancies, which responded to dDAVP and subsided after delivery.",,Ibrahim Kalelioglu;Ayse Kubat Uzum;Alkan Yildirim;Tulay Ozkan;Funda Gungor;Recep Has,diabetes
https://pubmed.ncbi.nlm.nih.gov/23379583/,Prognosis of patients with transected melanomas,Background: The management of melanoma is directly related to Breslow's depth. Biopsying melanomas in a fashion that transects the deep margin precludes an accurate measurement of the true depth.,,Kathryn J Martires;Tina Nandi;Kord Honda;Kevin D Cooper;Jeremy S Bordeaux,melanoma
https://pubmed.ncbi.nlm.nih.gov/9427046/,Immunohistochemical and photometric analysis of snake-melanomas,Snake melanomas are very rare tumours in the class of Reptilia. This study demonstrates the ploidy status and S100 and HMB45 expression in snake melanomas in connection to their morphology and clinical history.,,M Korabiowska;U Brinck;F F Frye;J C Harshbarger;A Schauer;H E Kaiser,melanoma
https://pubmed.ncbi.nlm.nih.gov/33794837/,Assessing critical gaps in COVID-19 testing capacity: the case of delayed results in Ecuador,"Background: Testing is crucial for COVID-19 response and management, however, WHO's preparedness index omits estimations of actual testing capabilities, which influence the ability to contain, mitigate and clinically manage infectious diseases. With one of the highest excess death rates globally, Ecuador had a comparatively low number of confirmed COVID-19 cases, which may have been influenced by limited availability of data for decision-making due to low laboratory capacity.",Covid-19; Health policy; Inequality; Testing.,Irene Torres;Rachel Sippy;Fernando Sacoto,covid-19
https://pubmed.ncbi.nlm.nih.gov/15869672/,Feasibility of using an implantable system to measure thoracic congestion in an ambulatory chronic heart failure canine model,Background: Noninvasive measures of impedance reflect alterations in thoracic fluid and pulmonary edema in acute animal and human studies.,,Li Wang;Stuart Lahtinen;Linnea Lentz;Nancy Rakow;Cameron Kaszas;Linda Ruetz;Lee Stylos;Walter H Olson,chest
https://pubmed.ncbi.nlm.nih.gov/29753503/,Novel esophageal reconstruction technique via transmediastinal route from posterior to anterior mediastinum after esophagectomy,"Background: The incidence of metachronous esophageal squamous cell cancer (ESCC) after head and neck cancer (HNC) and in elderly patients has increased. Both elderly ESCC patients and ESCC patients after HNC surgery are at potential risk for dysphagia, and for the latter, surgery in the neck is difficult. An intrathoracic anastomosis that bypasses the cervical procedure is preferable to preserve swallowing function and reduce surgical risk. In gastrectomized patients, because the stomach cannot be used as a substitute, securing graft blood supply is critical, but microvascular anastomosis cannot be easily added in procedures for intrathoracic posterior mediastinal reconstruction. Thus, we have developed a novel technique for esophageal reconstruction in gastrectomized patients who are elderly or who had undergone HNC surgery, enabling concomitant intrathoracic anastomosis and microvascular anastomosis. The purpose of this study was to evaluate the usefulness and safety of this technique.",esophageal reconstruction; intrathoracic anastomosis; microvascular anastomosis.,Takushi Yasuda;Osamu Shiraishi;Mitsuru Iwama;Tomoki Makino;Hiroaki Kato;Yutaka Kimura,chest
https://pubmed.ncbi.nlm.nih.gov/15627633/,Feline endocrinopathies,"Feline endocrinopathies (excluding diabetes mellitus) include hyperthyroidism, hypothyroidism, acromegaly, hyposomatotropism, diabetes insipidus, hyperadrenocorticism, primary sex hormone-secreting adrenal tumors, primary hyperaldosteronism, pheochromocytoma, hypoadrenocorticism, hyperparathyroidism, and hypoparathyroidism. Each of these conditions will be discussed including their prevalence, cause, clinical signs, diagnosis, treatment options, and prognosis.",,Danièlle Gunn-Moore,diabetes
https://pubmed.ncbi.nlm.nih.gov/2076930/,Nonobstructive urinary tract dilatation in nephrogenic diabetes insipidus,The follow-up study has been performed in 4 male patients with nephrogenic diabetes insipidus lasting for 4 to 15 years. Hydronephrosis or hydroureter appeared to be caused by polyuria with or without urinary tract obstruction. The efficacy of drainage operation is emphasized when polyuria surpasses the transporting ability of urine in the urinary tract.,,T Nakada;T Miyauchi;H Sumiya;J Shimazaki,diabetes
https://pubmed.ncbi.nlm.nih.gov/27143078/,[Clinical analysis of two cases with diffuse pulmonary lymphatic disease],Objective: To analyze the clinical characteristics and diagnosis of 2 cases with diffuse pulmonary lymphatic disease.,,J R Liu;W B Shen;Z Wen;R An;C J Zhou;S Y Zhao,chest
https://pubmed.ncbi.nlm.nih.gov/6482884/,[Regression of a massive hydronephrosis in familial central diabetes insipidus treated with Adiuretin],"A ten year old boy with hereditary pituitary diabetes insipidus presented with massive bilateral hydronephrosis, hydroureters and an extremely large bladder. Radiological investigations excluded a mechanical obstruction or vesicoureteral reflux. Treatment with the adiuretin analog DDAVP resulted in regression of the urinary tract changes after 5 months and an almost complete disappearance after 3 1/2 years. The urinary tract dilatation probably results from the large urine flows which exceed the capacity of the urinary tract causing a functional obstruction and residual urine.",,K Kruse,diabetes
https://pubmed.ncbi.nlm.nih.gov/4009774/,Diabetes insipidus after carbon monoxide poisoning and smoke inhalation,Diabetes insipidus was encountered in a 58-year-old woman after injury in an closed space fire. Carboxyhemoglobin measured 26% after 30 minutes of assisted ventilation with an FIO2 of 1.0. The failure of antidiuretic hormone was a sign of a diffuse cerebral insult caused by carbon monoxide poisoning. The hormonal deficit was easily corrected by exogenous vasopressin. Mortality was related to the cerebral lesion.,,P Halebian;R Yurt;C Petito;G T Shires,diabetes
https://pubmed.ncbi.nlm.nih.gov/16109315/,"Prevalence, treatment, and control of chest pain syndromes and associated risk factors in hypertensive patients","Background: Prevalence of chest pain syndromes (CPS)-chest pain, angina pectoris, chronic angina, and preinfarction angina/intermediate coronary syndrome (ICS)-among hypertensive patients and medical management of these disorders in primary care are not well defined.",,Katharine H Hendrix;Susan Mayhan;Daniel T Lackland;Brent M Egan,hypertension
https://pubmed.ncbi.nlm.nih.gov/8615656/,Differential expression of cerbB3 in naevi and malignant melanomas,"28 naevi, 43 malignant melanomas and 16 lymph nodes with melanoma metastases were stained immunohistochemically for the expression of cerbB3 oncoprotein. using antibody RTJ1. Positive reaction was found in 60% of naevi and in 25% of melanoma cases. The difference in frequency of the reaction occurrence between naevi and melanomas was statistically highly significant (p = 0.0017). In naevi, the percentage of cerbB3 positive cells (56.5%) was also significantly higher (p = 0.021) as compared with that of melanomas (37%). The cerbB3 positive cells were found only in cases without metastases. Positive reaction was also observed in 4 out of 16 investigated lymph nodes with melanoma metastases. The role of cerbB in the development of melanoma is discussed.",,M Korabiowska;J Mirecka;U Brinck;K Hoefer;D Marx;A Schauer,melanoma
https://pubmed.ncbi.nlm.nih.gov/20482919/,[Visual impairment in juvenile diabetes mellitus due to optic atrophy: Wolfram's syndrome],"Wolfram's syndrome is a rare neurodegenerative disorder, which usually first manifests itself around the age of 6 years. The diagnosis can be made based on the characteristics incorporated in the 'DIDMOAD' acronym: diabetes insipidus, diabetes mellitus, optic atrophy and deafness. We present 2 boys, diagnosed with diabetes mellitus at the age of 5 and 4 years respectively. Both children developed optic atrophy over the years. These 2 cases illustrate that alongside diabetic retinopathy, possible syndromes, such as Wolfram's syndrome, should also be considered in children with diabetes mellitus and visual impairment.",,Annelies Immink;H Maarten Reeser;Frank Brus,diabetes
https://pubmed.ncbi.nlm.nih.gov/31027113/,A novel AVPR2 missense mutation in an Asian family with inherited nephrogenic diabetes insipidus: A case report,"Rationale: X-linked nephrogenic diabetes insipidus (NDI) is a rare inherited disease, and is characterized by renal resistance to arginine vasopressin (AVP). Its diagnosis can be clinically challenging. The application of molecular genetic analysis can provide a rapid and definitive diagnosis.",,Min Zhang;Qin Yu;Chen Chen;Jian Han;Bin Cheng;Dean Tian,diabetes
https://pubmed.ncbi.nlm.nih.gov/2719749/,[Cellular electrolyte metabolism and regulation of vascular tonus. Clinical aspects],In the pathogenesis of essential hypertension the role of intracellular Na+ concentrations due to the secretion of a yet unidentified natriuretic factor is being discussed. Proceeding from the role of Ca++ in vascular smooth muscle contraction the hypothesis of increased intracellular free Ca++ concentrations in essential hypertension has been proposed. The measurements described here first revealed increased cellular concentrations of free Ca++ in essential hypertensives. Furthermore in essential hypertensives and in the spontaneously hypertensive rat a circulating factor was demonstrated increasing blood pressure and stimulating cellular Ca++ uptake.,,W Zidek,hypertension
https://pubmed.ncbi.nlm.nih.gov/12139635/,"Problems in the interpretation of apparent ""radial growth phase"" malignant melanomas that metastasize","Background: The delineation of radial and vertical growth phases in primary cutaneous malignant melanomas has contributed to our understanding of melanoma progression and has enhanced the ability of pathologists to provide clinicians with meaningful prognostic information. Vertical growth phase (VGP) lesions have the potential to metastasize, but radial growth phase (RGP) melanomas are believed to lack competence for metastasis.",,Liana Abramova;Craig L Slingluff Jr;James W Patterson,melanoma
https://pubmed.ncbi.nlm.nih.gov/11402519/,[A disseminated form of Langerhans histiocytosis associated with diabetes insipidus and diabetes mellitus],"Introduction: Langerhans' cell histiocytosis is a rare disorder of unknown etiology characterized by a wide clinical spectrum and varied behavior. Diabetes insipidus is a relatively common feature in Langerhans' cell histiocytosis. The presence of both diabetes insipidus and mellitus associated with histiocytosis in an adult is rare. To our knowledge, only three previous cases have been reported.",,I Ben Ghorbel;M H Houman;S B'chir;S Chamakhi;M Miled,diabetes
https://pubmed.ncbi.nlm.nih.gov/1687447/,Hypertension in African Americans: evaluation and treatment issues,"The evaluation and treatment of hypertension in the African-American patient with an elevated blood pressure presents a diagnostic challenge. We are less able to rely on young age and resistance to treatment as indications for more extensive evaluation of secondary causes of hypertension; thus, greater reliance on history, physical examination, and clinical judgment is required if we are to identify potentially treatable causes. The treatment of hypertension in the African-American patient also presents a therapeutic challenge. Thiazide diuretics remain the drugs of first choice for treating hypertension in the African-American hypertensive. The calcium channel blockers (CCBs) are attractive alternatives to thiazides in patients uncontrolled by or intolerant of thiazides or who have specific indications for these agents (eg, angina, severe diastolic dysfunction). Beta-blockers should not be denied to African-American hypertensives if indications for their use exist. Although beta-blockers may be less effective as monotherapy, 50% of African-American hypertensives can be so controlled. Resistance to beta-blockers may be eliminated by administering them with a diuretic. The angiotensin converting enzyme inhibitors (ACEIs), like CCBs, are well tolerated, but also lack long-term primary prevention data. As is the case with beta-blockers, ACEIs are less effective in African-American hypertensives when used as monotherapy. ACEIs have particular value in therapy for African-American hypertensives with concomitant congestive heart failure and may protect against progression of diabetic nephropathy. Finally, all hypertensives, especially African-American hypertensives, should have access to treatment prior to the development of end organ damage. The cost of early intervention is minimal compared with the economic consequences of neglect.",,S H Kailani;J T Wright Jr,hypertension
https://pubmed.ncbi.nlm.nih.gov/25211237/,Wolfram syndrome in the Japanese population; molecular analysis of WFS1 gene and characterization of clinical features,"Background: Wolfram syndrome (WFS) is a recessive neurologic and endocrinologic degenerative disorder, and is also known as DIDMOAD (Diabetes Insipidus, early-onset Diabetes Mellitus, progressive Optic Atrophy and Deafness) syndrome. Most affected individuals carry recessive mutations in the Wolfram syndrome 1 gene (WFS1). However, the phenotypic pleiomorphism, rarity and molecular complexity of this disease complicate our efforts to understand WFS. To address this limitation, we aimed to describe complications and to elucidate the contributions of WFS1 mutations to clinical manifestations in Japanese patients with WFS.",,Kimie Matsunaga;Katsuya Tanabe;Hiroshi Inoue;Shigeru Okuya;Yasuharu Ohta;Masaru Akiyama;Akihiko Taguchi;Yukari Kora;Naoko Okayama;Yuichiro Yamada;Yasuhiko Wada;Shin Amemiya;Shigetaka Sugihara;Yuzo Nakao;Yoshitomo Oka;Yukio Tanizawa,diabetes
https://pubmed.ncbi.nlm.nih.gov/34287935/,Adding saliva testing to oropharyngeal and deep nasal swab testing increases PCR detection of SARS-CoV-2 in primary care and children,Objective: To compare the concordance and acceptability of saliva testing with standard-of-care oropharyngeal and bilateral deep nasal swab testing for severe acute respiratory syndrome coronavirus-2 (SARS-CoV-2) in children and in general practice.,COVID-19; Child health; Diagnosis; General practice; Infectious diseases; Public health; Respiratory tract infections.,Jane Oliver;Shidan Tosif;Lai-Yang Lee;Anna-Maria Costa;Chelsea Bartel;Katherine Last;Vanessa Clifford;Andrew Daley;Nicole Allard;Catherine Orr;Ashley Nind;Karyn Alexander;Niamh Meagher;Michelle Sait;Susan A Ballard;Eloise Williams;Katherine Bond;Deborah A Williamson;Nigel W Crawford;Katherine B Gibney,covid-19
https://pubmed.ncbi.nlm.nih.gov/22901907/,The diagnosis and management of intradiaphragmatic extralobar pulmonary sequestrations: a report of 4 cases,Background/purpose: Intradiaphragmatic extralobar pulmonary sequestrations (IDEPSs) are a rare subset of bronchopulmonary sequestrations (BPS). We report the largest series of patients with IDEPS and describe the diagnostic and operative challenges associated with this condition.,,Amar Nijagal;Eric Jelin;Vickie A Feldstein;Jesse Courtier;Anatoly Urisman;Kirk D Jones;Hanmin Lee;Shinjiro Hirose;Tippi C MacKenzie,chest
https://pubmed.ncbi.nlm.nih.gov/16153358/,[Abnormal glycemic metabolism in essential hypertension. Role of the an oral glucose tolerance test],"Background and objective: There is a high prevalence of diabetes in essential hypertensive patients, hence increasing the cardiovascular risk of these subjects. Our aim was to test the importance of a routine assessment of an oral glucose tolerance test (OGTT) in a sample of recently diagnosed essential hypertensives.",,Pablo Stiefel;María Luisa Miranda;Ovidio Muñiz;María Dolores Nieto;Luis Jiménez;José Villar,hypertension
https://pubmed.ncbi.nlm.nih.gov/2968038/,Cardiac involvement in hypertension,"Despite improved patient detection and pharmacologic therapy, the effect of treatment of hypertension on mortality from coronary artery-related events remains unresolved. Left ventricular (LV) hypertrophy, a known consequence of hypertension, is associated with an excess mortality independent of other known cardiovascular risk factors. Recently, LV hypertrophy accompanying hypertension has been associated with ominous ventricular arrhythmias. However, it does not necessarily follow that regression of LV hypertrophy will reduce this increased mortality. Diastolic dysfunction, manifested by reduced ventricular distensibility of the hypertrophying left ventricle, appears to be an early characteristic of the hypertensive heart since echocardiographic techniques have demonstrated diastolic filling abnormalities in untreated essential hypertensives even before significant LV hypertrophy appears. Not all antihypertensive agents diminish LV mass and improve diastolic dysfunction. Certain sympatholytic agents, calcium antagonists, beta-adrenergic blockers, and the angiotensin-converting enzyme inhibitors appear to diminish LV hypertrophy. However, future studies are needed to determine if these agents that appear to reverse findings of LV hypertrophy and improve diastolic dysfunction will also reduce risk of coronary artery disease and related events.",,D J DiPette;E D Frohlich,hypertension
https://pubmed.ncbi.nlm.nih.gov/25484144/,[Thoracic endometriosis and catamenial pneumothorax],"It was analyzed own experience of diagnosis and treatment of catamenial (menstrual) pneumothorax and thoracic endometriosis and literature review. It is shown that catamenial pneumothorax has specific clinical and instrumental signs allowing to establish the diagnosis before surgery. It was proposed surgical treatment including the removal of trans diaphragmatic way of pneumothorax development, removal of thoracic endometriosis and the establishment of reliable pleurodesis. It was demonstrated that this volume of surgery can be successfully implemented by using of thoracoscopic access. Relapse prevention includes hormonal therapy for the 6 months after surgery under the supervision of an obstetrician-gynecologist.",,O V Voskresenskiĭ;A N Smoliar;M M Damirov;I E Galankina;I G Zhelev,chest
https://pubmed.ncbi.nlm.nih.gov/32694453/,Impact of Confounding Thoracic Tubes and Pleural Dehiscence Extent on Artificial Intelligence Pneumothorax Detection in Chest Radiographs,"Objectives: We hypothesized that published performances of algorithms for artificial intelligence (AI) pneumothorax (PTX) detection in chest radiographs (CXRs) do not sufficiently consider the influence of PTX size and confounding effects caused by thoracic tubes (TTs). Therefore, we established a radiologically annotated benchmarking cohort (n = 6446) allowing for a detailed subgroup analysis.",,Johannes Rueckel;Lena Trappmann;Balthasar Schachtner;Philipp Wesp;Boj Friedrich Hoppe;Nicola Fink;Jens Ricke;Julien Dinkel;Michael Ingrisch;Bastian Oliver Sabel,chest
https://pubmed.ncbi.nlm.nih.gov/1801832/,Comparison of nuclear DNA content in primary and metastatic malignant melanoma,"The DNA patterns obtained from 23 primary malignant melanomas and 35 corresponding metastases were compared and found to differ in many cases. In eight cases the primary tumors and their metastases had a ploidy type I (""euploid"") DNA pattern. One case had a type I primary tumor and both type I and type II metastases. Five cases had type I primary tumors and ploidy type II (""aneuploid"") DNA pattern metastases. In five cases the primary tumors and corresponding metastases were type II, and in another four cases the primary tumors were type II, whereas the metastases were type I. We interpret these data as indicating that malignant melanomas (more often than adenocarcinomas) are composed of genetically heterogeneous tumor sublines that frequently give rise to heterogeneously composed metastases. Since we sometimes observed a change in the DNA content in malignant melanomas, it seems to be more difficult to obtain prognostic information from DNA analysis in malignant melanoma as compared to the more stable adenocarcinomas.",,V Björnhagen;K Erhardt;B Lagerlöf;G Auer,melanoma
https://pubmed.ncbi.nlm.nih.gov/33627333/,Assessment of SARS-CoV-2 infectivity of upper respiratory specimens from COVID-19 patients by virus isolation using VeroE6/TMPRSS2 cells,"Background: An outbreak of novel coronavirus (SARS-CoV-2)-associated respiratory infectious diseases (COVID-19) emerged in 2019 and has spread rapidly in humans around the world. The demonstration of in vitro infectiousness of respiratory specimens is an informative surrogate for SARS-CoV-2 transmission from patients with COVID-19; accordingly, viral isolation assays in cell culture are an important aspect of laboratory diagnostics for COVID-19.",COVID-19; viral infection.,Souichi Yamada;Shuetsu Fukushi;Hitomi Kinoshita;Makoto Ohnishi;Tadaki Suzuki;Tsuguto Fujimoto;Masayuki Saijo;Ken Maeda;Virus Diagnosis Group (NIID Toyama),covid-19
https://pubmed.ncbi.nlm.nih.gov/33903299/,COVID-19 testing and diagnosis: A comparison of current approaches,"The severe acute respiratory syndrome coronavirus 2 is a novel coronavirus that causes the coronavirus disease 2019 (COVID-19). COVID-19 has been declared a pandemic by the World Health Organisation since March 2020. To date, the number of confirmed COVID-19 cases has exceeded 47 million and more than 1.2 million people have lost their lives to the disease. The disease is spreading at an exponential rate with no signs of slowing down. COVID-19 testing and early diagnosis play a crucial role in not just patient management, but also the prevention of the further spread of the disease. Various diagnostic approaches have been applied to detect SARS-CoV-2 infection. This article will critically review these diagnostic approaches and compare each with the gold-standard, which is viral RNA detection using reverse transcriptase-polymerase chain reaction (RT-PCR).",,R S Y Wong,covid-19
https://pubmed.ncbi.nlm.nih.gov/27048219/,Management of chest drainage tubes after lung surgery,"Since chest tubes have been routinely used to drain the pleural space, particularly after lung surgery, the management of chest tubes is considered to be essential for the thoracic surgeon. The pleural drainage system requires effective drainage, suction, and water-sealing. Another key point of chest tube management is that a water seal is considered to be superior to suction for most air leaks. Nowadays, the most common pleural drainage device attached to the chest tube is the three-bottle system. An electronic chest drainage system has been developed that is effective in standardizing the postoperative management of chest tubes. More liberal use of digital drainage devices in the postoperative management of the pleural space is warranted. The removal of chest tubes is a common procedure occurring almost daily in hospitals throughout the world. Extraction of the tube is usually done at the end of full inspiration or at the end of full expiration. The tube removal technique is not as important as how it is done and the preparation for the procedure. The management of chest tubes must be based on careful observation, the patient's characteristics, and the operative procedures that had been performed.",Chest tube; Device; Drainage; Management; Thoracic surgery.,Yukitoshi Satoh,chest
https://pubmed.ncbi.nlm.nih.gov/32122343/,Trans-hiatal repair for Oesophageal and Junctional perforation: a case series,"Background: Oesophageal perforation is a life-threatening condition that requires urgent intervention. Surgical repair is recommended within 24 h of onset to minimise mortality risk, traditionally via an open thoracotomy or a laparotomy. Primary oesophageal repair via a laparoscopic trans-hiatal approach has been seldomly reported due to concerns of inadequate eradication of soilage in the mediastinum and pleural space, as well as poor access and an increased operative time in an unwell population.",Case reports; Esophageal perforation; Laparoscopy; Laparotomy; Operative time; Thoracotomy.,Adele H H Lee;Barry T S Kweh;Carla Gillespie;Mary Ann Johnson,chest
